2_14_2018_es_db_62---98.png,172,141,200,177,pup
2_14_2018_es_db_62---98.png,306,144,329,180,pup
2_14_2018_es_db_62---98.png,228,72,263,108,pup
2_14_2018_es_db_62---98.png,332,185,363,211,pup
2_14_2018_es_db_62---98.png,348,57,383,93,pup
2_14_2018_es_db_62---98.png,427,31,460,54,pup
2_14_2018_es_db_59---98.png,337,268,406,356,bull
2_14_2018_es_db_55---102.png,181,359,220,388,pup
2_14_2018_es_db_55---102.png,202,250,233,280,pup
2_14_2018_es_db_55---102.png,69,379,120,406,pup
2_14_2018_es_db_55---102.png,121,113,156,141,pup
2_14_2018_es_db_66---50.png,333,414,379,464,cow
2_14_2018_es_db_66---50.png,359,386,386,405,pup
2_14_2018_es_db_65---49.png,449,28,478,55,pup
2_14_2018_es_db_65---49.png,407,5,487,34,cow
2_14_2018_es_db_65---49.png,354,70,393,84,pup
2_14_2018_es_db_65---49.png,311,37,369,87,cow
2_14_2018_es_db_65---49.png,264,99,281,120,pup
2_14_2018_es_db_65---49.png,180,152,201,171,pup
2_14_2018_es_db_65---49.png,165,171,229,213,cow
2_14_2018_es_db_65---49.png,220,124,285,160,cow
2_14_2018_es_db_65---49.png,173,108,200,140,pup
2_14_2018_es_db_65---49.png,104,57,152,74,cow
2_14_2018_es_db_65---49.png,115,31,131,52,pup
2_14_2018_es_db_65---49.png,135,0,160,50,cow
2_14_2018_es_db_65---49.png,266,1,322,42,cow
2_14_2018_es_db_65---49.png,263,28,294,49,pup
2_14_2018_es_db_65---49.png,215,7,243,28,pup
2_14_2018_es_db_65---49.png,151,79,172,94,pup
2_14_2018_es_db_62---49.png,357,94,400,164,cow
2_14_2018_es_db_62---49.png,379,74,421,96,pup
2_14_2018_es_db_62---37.png,391,309,463,345,bull
2_14_2018_es_db_61---38.png,371,195,413,264,cow
2_14_2018_es_db_61---38.png,382,180,423,198,pup
2_14_2018_es_db_61---38.png,53,284,101,311,pup
2_14_2018_es_db_61---38.png,4,153,25,175,pup
2_14_2018_es_db_61---38.png,2,103,61,144,cow
2_14_2018_es_db_61---36.png,205,357,250,422,bull
2_14_2018_es_db_61---36.png,340,389,405,415,cow
2_14_2018_es_db_61---36.png,363,361,384,391,pup
2_14_2018_es_db_61---36.png,221,286,257,347,cow
2_14_2018_es_db_61---36.png,244,281,267,317,pup
2_14_2018_es_db_61---36.png,292,359,315,387,pup
2_14_2018_es_db_61---36.png,303,282,340,323,cow
2_14_2018_es_db_61---36.png,283,191,301,227,pup
2_14_2018_es_db_61---36.png,212,146,278,175,bull
2_14_2018_es_db_61---36.png,362,144,405,175,cow
2_14_2018_es_db_61---36.png,379,134,410,153,pup
2_14_2018_es_db_61---36.png,355,275,386,298,pup
2_14_2018_es_db_61---36.png,409,281,427,312,pup
2_14_2018_es_db_61---36.png,478,285,495,320,pup
2_14_2018_es_db_61---36.png,444,281,471,293,pup
2_14_2018_es_db_61---36.png,411,160,460,206,cow
2_14_2018_es_db_61---36.png,340,12,359,37,pup
2_14_2018_es_db_61---36.png,238,115,260,143,pup
2_14_2018_es_db_61---36.png,467,211,498,237,cow
2_14_2018_es_db_61---36.png,453,217,465,244,pup
2_14_2018_es_db_61---18.png,253,48,309,80,pup
2_14_2018_es_db_60---68.png,188,325,260,404,bull
2_14_2018_es_db_60---68.png,240,111,274,134,pup
2_14_2018_es_db_60---58.png,316,169,360,268,bull
2_14_2018_es_db_60---58.png,144,150,198,203,cow
2_14_2018_es_db_60---58.png,125,268,195,290,cow
2_14_2018_es_db_60---58.png,157,294,200,312,pup
2_14_2018_es_db_60---58.png,235,91,304,113,cow
2_14_2018_es_db_60---58.png,282,101,303,127,pup
2_14_2018_es_db_60---58.png,145,130,222,151,cow
2_14_2018_es_db_60---58.png,191,112,224,129,pup
2_14_2018_es_db_60---58.png,92,30,121,56,pup
2_14_2018_es_db_60---58.png,128,22,149,58,pup
2_14_2018_es_db_60---58.png,160,24,188,85,cow
2_14_2018_es_db_60---58.png,206,28,256,57,cow
2_14_2018_es_db_60---58.png,260,21,278,47,pup
2_14_2018_es_db_60---58.png,288,42,327,57,pup
2_14_2018_es_db_60---58.png,313,63,345,77,pup
2_14_2018_es_db_60---58.png,192,48,204,77,pup
2_14_2018_es_db_60---36.png,445,391,479,422,pup
2_14_2018_es_db_60---36.png,396,451,426,471,pup
2_14_2018_es_db_60---36.png,338,439,373,463,pup
2_14_2018_es_db_60---36.png,330,483,358,498,pup
2_14_2018_es_db_60---36.png,211,482,249,496,pup
2_14_2018_es_db_60---36.png,228,452,245,472,pup
2_14_2018_es_db_60---36.png,247,438,264,463,pup
2_14_2018_es_db_60---36.png,296,442,323,464,pup
2_14_2018_es_db_60---36.png,255,392,299,407,pup
2_14_2018_es_db_60---36.png,342,237,356,286,cow
2_14_2018_es_db_60---36.png,320,263,334,288,pup
2_14_2018_es_db_60---36.png,346,288,378,301,pup
2_14_2018_es_db_60---36.png,363,273,387,288,pup
2_14_2018_es_db_60---36.png,285,207,321,216,pup
2_14_2018_es_db_60---36.png,310,217,333,235,pup
2_14_2018_es_db_60---36.png,373,229,415,248,pup
2_14_2018_es_db_60---36.png,417,217,439,245,pup
2_14_2018_es_db_60---36.png,424,242,446,274,pup
2_14_2018_es_db_60---36.png,460,265,481,304,pup
2_14_2018_es_db_60---36.png,403,189,437,203,pup
2_14_2018_es_db_60---36.png,459,178,498,192,pup
2_14_2018_es_db_60---36.png,467,110,487,143,pup
2_14_2018_es_db_60---36.png,457,93,487,104,pup
2_14_2018_es_db_60---36.png,345,321,384,338,pup
2_14_2018_es_db_60---36.png,381,326,397,365,pup
2_14_2018_es_db_60---36.png,398,333,414,369,pup
2_14_2018_es_db_58---37.png,27,248,89,305,bull
2_14_2018_es_db_56---69.png,436,319,482,402,cow
2_14_2018_es_db_55---15.png,439,111,485,145,pup
2_14_2018_es_db_55---15.png,457,84,498,105,pup
2_14_2018_es_db_55---15.png,437,321,498,373,cow
2_14_2018_es_db_55---5.png,57,457,106,476,pup
2_14_2018_es_db_55---5.png,65,381,171,489,bull
2_14_2018_es_db_55---5.png,285,370,311,409,pup
2_14_2018_es_db_55---5.png,423,351,494,445,bull
2_14_2018_es_db_55---5.png,158,269,256,345,bull
2_14_2018_es_db_55---5.png,169,139,252,198,bull
2_14_2018_es_db_55---5.png,393,166,421,225,pup
2_14_2018_es_db_55---5.png,440,80,466,104,pup
2_14_2018_es_db_55---5.png,440,45,474,82,pup
2_14_2018_es_db_55---5.png,377,321,416,348,pup
2_14_2018_es_db_55---5.png,359,277,389,306,pup
2_14_2018_es_db_54---59.png,46,321,133,380,bull
2_14_2018_es_db_54---48.png,8,190,29,220,pup
2_14_2018_es_db_54---48.png,18,167,39,197,pup
2_14_2018_es_db_54---48.png,2,392,23,435,pup
2_14_2018_es_db_51---28.png,97,148,126,190,pup
2_14_2018_es_db_51---28.png,49,371,83,405,pup
2_14_2018_es_db_51---28.png,10,403,42,422,pup
2_14_2018_es_db_51---28.png,14,362,40,388,pup
2_14_2018_es_db_51---28.png,8,257,32,293,pup
2_14_2018_es_db_51---28.png,11,237,43,267,pup
2_14_2018_es_db_51---28.png,59,135,83,166,pup
2_14_2018_es_db_51---28.png,89,24,155,46,cow
2_14_2018_es_db_51---28.png,93,42,121,57,pup
2_14_2018_es_db_51---28.png,57,75,94,94,pup
2_14_2018_es_db_51---28.png,47,49,76,68,pup
2_14_2018_es_db_51---28.png,0,46,49,95,cow
2_14_2018_es_db_51---28.png,6,130,37,148,pup
2_14_2018_es_db_51---28.png,0,163,41,180,pup
2_14_2018_es_db_51---28.png,18,190,48,209,pup
2_14_2018_es_pr_44---39.png,249,451,282,469,pup
2_14_2018_es_pr_44---39.png,227,473,288,499,cow
2_14_2018_es_pr_44---39.png,316,482,358,497,pup
2_14_2018_es_pr_44---39.png,92,453,138,496,cow
2_14_2018_es_pr_44---39.png,34,466,64,487,pup
2_14_2018_es_pr_44---25.png,414,381,459,479,bull
2_14_2018_es_pr_44---25.png,300,182,382,235,bull
2_14_2018_es_pr_44---25.png,99,255,145,354,bull
2_14_2018_es_pr_44---25.png,264,244,286,271,pup
